Time,Temperature,Humidity,WaterFlow,Power,Current,Battery,Motion,GroundTruthAnomaly,EventCode
2026-03-04 07:20:00,22.535,51.525,0.049,347.619,1.584,39.119,1,0,0
2026-03-04 07:25:00,22.008,47.702,0.073,516.27,2.2304,39.492,1,0,0
2026-03-04 07:30:00,22.214,49.503,0.076,364.908,1.7623,36.489,1,0,0
2026-03-04 07:35:00,22.99,47.448,0.054,299.298,1.2603,40.582,1,0,0
2026-03-04 07:40:00,22.389,47.38,0.048,2283.838,10.0229,41.048,1,0,0
2026-03-04 07:45:00,23.391,46.276,0.025,315.601,1.4223,41.533,1,0,0
2026-03-04 07:50:00,22.653,47.433,0.029,194.837,0.8795,39.331,0,0,0
2026-03-04 07:55:00,22.845,47.681,0.022,457.003,2.0053,38.813,1,0,0
2026-03-04 08:00:00,,45.588,0.046,303.675,1.267,38.846,0,0,0
2026-03-04 08:05:00,22.844,46.666,0.012,357.69,1.3483,39.06,1,0,0
2026-03-04 08:10:00,22.495,45.684,0.025,220.839,1.0461,41.128,0,0,0
2026-03-04 08:15:00,22.855,50.812,0.671,319.017,1.3479,42.788,1,0,0
2026-03-04 08:20:00,22.929,46.403,0.073,419.686,1.9183,43.89,1,0,0
2026-03-04 08:25:00,22.512,49.237,0.024,255.47,1.1389,41.624,0,0,0
2026-03-04 08:30:00,22.948,45.995,0.041,162.832,0.804,42.723,1,0,0
2026-03-04 08:35:00,22.825,46.706,0.066,464.337,2.083,43.061,1,0,0
2026-03-04 08:40:00,23.456,43.753,0.038,245.073,0.8684,42.708,0,0,0
2026-03-04 08:45:00,23.191,45.22,0.066,1848.142,8.0846,45.214,1,0,0
2026-03-04 08:50:00,23.127,46.297,4.14,387.477,1.6572,45.112,1,0,0
2026-03-04 08:55:00,23.236,48.666,0.09,352.191,1.6245,45.243,1,0,0
2026-03-04 09:00:00,23.397,46.105,0.057,271.582,1.2281,46.037,0,0,0
2026-03-04 09:05:00,23.582,48.092,0.035,206.13,0.9445,46.898,0,0,0
2026-03-04 09:10:00,23.062,46.65,0.066,160.752,0.6771,47.364,0,0,0
2026-03-04 09:15:00,23.093,48.322,0.001,242.784,0.9826,45.685,0,0,0
2026-03-04 09:20:00,23.889,45.184,0.023,400.116,1.705,48.779,1,0,0
2026-03-04 09:25:00,23.403,49.49,0.066,189.779,0.6811,48.314,0,0,0
2026-03-04 09:30:00,23.096,44.213,0.0,184.424,0.7546,47.781,0,0,0
2026-03-04 09:35:00,23.791,43.607,0.044,290.705,1.1468,49.29,0,0,0
2026-03-04 09:40:00,23.842,42.709,0.043,292.511,1.1568,49.966,1,0,0
2026-03-04 09:45:00,23.187,48.984,0.079,199.216,,51.587,0,0,0
2026-03-04 09:50:00,23.846,46.166,0.0,200.44,0.9142,48.913,0,0,0
2026-03-04 09:55:00,24.066,43.994,0.07,216.582,0.9391,52.992,0,0,0
2026-03-04 10:00:00,23.981,46.748,0.016,227.828,0.9507,51.564,1,0,0
2026-03-04 10:05:00,24.112,45.644,0.019,188.965,0.7458,51.299,0,0,0
2026-03-04 10:10:00,23.441,47.853,0.0,230.579,0.9771,51.784,0,0,0
2026-03-04 10:15:00,24.088,41.436,0.003,229.497,0.932,51.621,0,0,0
2026-03-04 10:20:00,23.906,43.654,0.04,375.248,1.6265,51.047,1,0,0
2026-03-04 10:25:00,23.882,43.211,0.002,317.095,1.257,55.213,0,0,0
2026-03-04 10:30:00,24.394,40.404,0.049,298.515,1.354,57.708,0,0,0
2026-03-04 10:35:00,24.645,45.779,0.013,265.065,1.1071,52.852,0,0,0
2026-03-04 10:40:00,24.792,43.299,0.0,301.041,1.339,54.395,1,0,0
2026-03-04 10:45:00,24.661,45.035,0.017,179.446,0.8512,57.492,0,0,0
2026-03-04 10:50:00,24.198,47.87,0.038,214.223,0.9576,56.841,0,0,0
2026-03-04 10:55:00,24.395,42.907,0.023,245.003,1.1292,58.706,0,0,0
2026-03-04 11:00:00,24.574,42.706,0.031,257.592,0.9546,57.847,0,0,0
2026-03-04 11:05:00,24.382,43.602,0.047,246.276,1.0313,57.674,0,0,0
2026-03-04 11:10:00,24.418,45.091,0.057,204.995,0.9795,58.752,0,0,0
2026-03-04 11:15:00,24.692,42.221,0.022,349.622,1.5608,56.062,1,0,0
2026-03-04 11:20:00,24.415,42.034,0.004,280.411,1.3671,58.464,0,0,0
2026-03-04 11:25:00,24.21,45.004,0.032,259.224,1.2634,62.144,0,0,0
2026-03-04 11:30:00,24.35,43.715,0.042,208.838,0.932,63.051,0,0,0
2026-03-04 11:35:00,24.746,39.287,0.0,164.554,0.6953,63.912,0,0,0
2026-03-04 11:40:00,24.553,40.699,0.008,163.1,0.6325,63.003,0,0,0
2026-03-04 11:45:00,24.698,45.545,2.996,267.683,1.1258,59.493,1,0,0
2026-03-04 11:50:00,24.84,43.507,0.025,224.206,0.9421,62.458,0,0,0
2026-03-04 11:55:00,24.5,41.353,0.011,238.606,0.99,65.929,0,0,0
2026-03-04 12:00:00,24.92,42.363,0.048,132.201,0.5013,66.905,0,0,0
2026-03-04 12:05:00,24.811,42.64,0.0,182.297,0.8247,67.04,0,0,0
2026-03-04 12:10:00,24.269,43.889,0.0,318.447,1.5203,65.163,1,0,0
2026-03-04 12:15:00,25.228,40.071,0.022,255.667,1.1863,64.076,1,0,0
2026-03-04 12:20:00,24.569,40.955,0.026,234.131,0.9922,66.49,0,0,0
2026-03-04 12:25:00,24.184,42.915,0.0,193.508,0.9225,67.083,0,0,0
2026-03-04 12:30:00,24.417,42.201,0.015,170.811,0.7704,69.915,0,0,0
2026-03-04 12:35:00,24.443,43.369,0.02,213.741,0.9261,68.41,0,0,0
2026-03-04 12:40:00,24.836,40.088,0.02,232.639,1.0032,68.59,0,0,0
2026-03-04 12:45:00,24.737,42.908,0.034,164.676,0.7,69.167,0,0,0
2026-03-04 12:50:00,24.73,44.196,0.013,198.316,0.9143,70.144,0,0,0
2026-03-04 12:55:00,25.079,43.076,0.067,237.728,1.0448,70.964,0,0,0
2026-03-04 13:00:00,24.994,42.421,0.042,170.47,0.6829,69.413,0,0,0
2026-03-04 13:05:00,24.998,41.971,0.01,121.62,0.4666,69.383,0,0,0
2026-03-04 13:10:00,25.041,40.616,0.032,128.728,0.5842,73.488,0,0,0
2026-03-04 13:15:00,25.123,41.966,0.033,190.722,0.8635,69.428,0,0,0
2026-03-04 13:20:00,24.179,44.343,0.06,141.709,0.5911,74.796,0,0,0
2026-03-04 13:25:00,24.797,41.844,3.638,290.635,1.1731,69.917,1,0,0
2026-03-04 13:30:00,24.168,40.441,0.049,306.9,1.4344,72.342,0,0,0
2026-03-04 13:35:00,24.95,41.144,0.031,140.105,0.6922,75.106,0,0,0
2026-03-04 13:40:00,24.94,42.381,0.067,296.015,1.128,74.07,1,0,0
2026-03-04 13:45:00,25.311,41.338,0.062,429.496,1.9745,72.509,1,0,0
2026-03-04 13:50:00,25.364,42.878,0.035,240.356,1.0283,75.529,0,0,0
2026-03-04 13:55:00,25.02,42.942,0.023,198.404,0.8778,75.388,0,0,0
2026-03-04 14:00:00,24.775,43.6,0.043,210.75,1.0074,75.354,0,0,0
2026-03-04 14:05:00,25.119,44.564,0.025,243.771,1.1921,75.123,0,0,0
2026-03-04 14:10:00,24.763,43.797,0.072,314.23,1.4464,76.38,0,0,0
2026-03-04 14:15:00,24.945,40.329,0.032,192.6,0.8567,75.923,0,0,0
2026-03-04 14:20:00,25.287,40.393,0.02,275.991,1.0899,80.803,1,0,0
2026-03-04 14:25:00,24.742,41.893,0.019,147.714,0.4801,77.137,0,0,0
2026-03-04 14:30:00,25.213,41.231,0.0,230.136,1.0708,77.273,0,0,0
2026-03-04 14:35:00,25.161,40.009,0.044,148.095,0.7513,77.349,0,0,0
2026-03-04 14:40:00,24.582,41.281,0.009,200.869,0.8082,81.144,0,0,0
2026-03-04 14:45:00,25.249,41.242,0.057,177.394,0.7497,76.328,0,0,0
2026-03-04 14:50:00,25.142,40.909,0.0,382.467,1.6183,79.624,1,0,0
2026-03-04 14:55:00,24.923,41.575,0.033,201.473,0.8293,79.014,0,0,0
2026-03-04 15:00:00,24.608,44.292,0.059,252.334,1.1831,77.516,0,0,0
2026-03-04 15:05:00,24.561,42.558,0.0,143.369,0.6408,78.69,0,0,0
2026-03-04 15:10:00,24.66,46.681,0.08,239.942,1.0249,80.651,0,0,0
2026-03-04 15:15:00,25.023,42.572,0.019,262.672,1.3547,79.125,1,0,0
2026-03-04 15:20:00,24.483,41.779,0.034,306.594,1.2183,81.047,1,0,0
2026-03-04 15:25:00,,,0.044,452.801,2.0125,83.477,1,0,0
2026-03-04 15:30:00,24.348,42.842,0.048,288.656,1.1711,81.353,0,0,0
2026-03-04 15:35:00,24.692,43.207,0.037,326.546,1.4072,79.12,1,0,0
2026-03-04 15:40:00,24.782,46.207,0.055,415.791,1.8197,80.222,0,0,0
2026-03-04 15:45:00,25.579,40.994,0.043,190.775,0.897,81.245,0,0,0
2026-03-04 15:50:00,24.219,44.111,0.074,306.476,,81.315,0,0,0
2026-03-04 15:55:00,25.194,42.99,0.043,159.389,0.6636,82.229,0,0,0
2026-03-04 16:00:00,24.708,39.842,0.079,326.584,1.3976,82.617,1,0,0
2026-03-04 16:05:00,24.775,44.113,0.053,172.202,0.6623,84.879,0,0,0
2026-03-04 16:10:00,24.647,45.065,0.0,356.828,1.602,82.402,1,0,0
2026-03-04 16:15:00,24.735,41.3,0.095,252.118,1.1187,80.791,0,0,0
2026-03-04 16:20:00,24.498,42.888,0.016,328.495,1.4631,84.351,1,0,0
2026-03-04 16:25:00,25.033,39.862,0.067,311.871,1.3504,84.604,0,0,0
2026-03-04 16:30:00,24.336,40.767,0.031,222.022,0.9499,83.135,0,0,0
2026-03-04 16:35:00,24.862,44.987,0.057,272.606,1.2793,82.482,0,0,0
2026-03-04 16:40:00,24.21,42.33,0.013,301.189,1.3913,83.839,0,0,0
2026-03-04 16:45:00,24.383,41.245,0.046,175.922,0.8781,82.63,0,0,0
2026-03-04 16:50:00,23.997,43.727,2.145,312.788,1.3898,79.893,1,0,0
2026-03-04 16:55:00,24.498,42.448,0.069,263.374,1.2533,83.839,0,0,0
2026-03-04 17:00:00,24.811,42.617,0.041,296.541,1.256,84.338,0,0,0
2026-03-04 17:05:00,24.244,44.873,0.053,341.53,1.4688,85.156,0,0,0
2026-03-04 17:10:00,24.167,41.531,0.0,347.976,1.6085,81.88,1,0,0
2026-03-04 17:15:00,23.81,42.074,0.028,343.938,1.5629,83.286,1,0,0
2026-03-04 17:20:00,24.084,44.063,0.04,219.852,0.9326,83.277,0,0,0
2026-03-04 17:25:00,23.57,45.615,0.036,382.5,1.5793,82.979,1,0,0
2026-03-04 17:30:00,23.77,46.185,0.054,349.522,1.5033,82.958,1,0,0
2026-03-04 17:35:00,24.13,42.846,0.021,352.308,1.477,82.765,1,0,0
2026-03-04 17:40:00,24.474,45.819,4.066,363.735,1.7194,82.938,1,0,0
2026-03-04 17:45:00,24.955,42.811,0.06,400.761,1.8032,83.631,1,0,0
2026-03-04 17:50:00,23.727,47.601,0.0,340.941,1.4211,84.238,1,0,0
2026-03-04 17:55:00,24.394,42.365,0.045,331.004,1.3555,81.149,1,0,0
2026-03-04 18:00:00,23.935,46.891,1.26,398.745,1.6714,81.89,1,0,0
2026-03-04 18:05:00,23.755,43.413,0.007,115.112,0.4558,81.367,0,0,0
2026-03-04 18:10:00,23.917,48.315,0.038,344.851,1.486,80.994,1,0,0
2026-03-04 18:15:00,23.745,45.853,0.061,316.256,1.4642,79.249,1,0,0
2026-03-04 18:20:00,23.718,43.058,1.241,447.28,1.8674,81.529,1,0,0
2026-03-04 18:25:00,23.493,44.046,,358.369,1.7413,82.019,1,0,0
2026-03-04 18:30:00,23.103,46.493,0.052,258.297,1.0476,80.864,0,0,0
2026-03-04 18:35:00,23.007,47.083,0.052,287.974,1.1393,80.869,0,0,0
2026-03-04 18:40:00,23.731,45.163,0.028,354.41,1.676,81.285,1,0,0
2026-03-04 18:45:00,23.36,45.473,0.013,366.511,1.6992,82.538,1,0,0
2026-03-04 18:50:00,23.203,46.862,3.808,395.492,1.7049,79.546,1,0,0
2026-03-04 18:55:00,23.369,45.838,0.051,368.426,1.6324,78.161,1,0,0
2026-03-04 19:00:00,23.598,43.378,0.029,7765.135,33.7131,79.515,1,1,2
2026-03-04 19:05:00,23.336,44.348,0.004,6825.224,29.54,82.198,1,1,2
2026-03-04 19:10:00,22.997,46.341,0.0,6616.055,28.8564,77.343,1,1,2
2026-03-04 19:15:00,23.608,48.212,3.85,7507.843,32.7003,79.762,1,1,2
2026-03-04 19:20:00,23.685,49.041,0.016,7203.512,31.3376,80.216,1,1,2
2026-03-04 19:25:00,23.258,47.643,0.038,6566.633,28.5143,74.613,1,1,2
2026-03-04 19:30:00,23.378,46.864,0.061,6891.881,29.7202,78.449,1,1,2
2026-03-04 19:35:00,23.424,47.804,0.0,6957.448,30.1948,78.402,1,1,2
2026-03-04 19:40:00,23.337,45.364,0.029,458.191,1.9155,76.75,1,0,0
2026-03-04 19:45:00,23.109,46.397,0.026,422.454,1.859,75.826,1,0,0
2026-03-04 19:50:00,23.055,45.298,0.039,442.362,1.9584,75.546,1,0,0
2026-03-04 19:55:00,22.98,44.643,0.061,528.846,2.3474,75.566,1,0,0
2026-03-04 20:00:00,22.366,47.6,0.0,298.416,1.0953,75.225,0,0,0
2026-03-04 20:05:00,22.947,47.443,0.044,258.801,1.3778,74.552,0,0,0
2026-03-04 20:10:00,22.18,48.456,0.056,328.238,1.5177,74.373,1,0,0
2026-03-04 20:15:00,22.328,48.31,0.025,510.452,2.2035,76.27,1,0,0
2026-03-04 20:20:00,23.015,47.873,0.027,512.434,2.1705,72.248,1,0,0
2026-03-04 20:25:00,22.805,48.546,0.04,365.539,1.6683,71.024,1,0,0
2026-03-04 20:30:00,22.983,47.576,2.385,377.611,1.6814,75.029,1,0,0
2026-03-04 20:35:00,22.32,48.504,0.045,400.995,1.7508,72.495,1,0,0
2026-03-04 20:40:00,21.965,46.561,0.044,487.329,2.1555,71.757,1,0,0
2026-03-04 20:45:00,22.237,48.641,0.005,350.353,1.5143,71.722,1,0,0
2026-03-04 20:50:00,22.31,49.285,0.055,314.127,1.3979,71.746,1,0,0
2026-03-04 20:55:00,22.255,46.983,0.059,,2.4173,70.183,1,0,0
2026-03-04 21:00:00,22.577,48.387,0.035,441.678,1.9478,71.259,1,0,0
2026-03-04 21:05:00,22.008,47.277,0.0,450.558,1.9822,68.581,1,0,0
2026-03-04 21:10:00,22.212,47.556,0.993,415.329,1.9172,69.091,1,0,0
2026-03-04 21:15:00,21.697,46.582,1.664,453.247,1.8429,65.735,1,0,0
2026-03-04 21:20:00,22.155,50.988,0.001,345.342,1.4377,70.324,1,0,0
2026-03-04 21:25:00,21.954,50.73,0.021,383.341,1.6688,67.805,1,0,0
2026-03-04 21:30:00,21.646,49.881,3.29,436.318,1.8386,68.572,1,0,0
2026-03-04 21:35:00,21.781,52.564,0.045,211.552,0.8881,67.776,0,0,0
2026-03-04 21:40:00,21.756,48.772,0.034,415.702,1.9104,67.375,1,0,0
2026-03-04 21:45:00,21.682,54.669,0.0,413.174,1.7845,66.024,1,0,0
2026-03-04 21:50:00,22.354,48.899,0.039,417.389,1.6684,66.1,1,0,0
2026-03-04 21:55:00,21.657,49.864,0.029,309.534,1.3119,63.554,0,0,0
2026-03-04 22:00:00,21.565,48.784,0.043,285.848,1.2475,62.714,0,0,0
2026-03-04 22:05:00,20.875,50.264,0.02,241.159,1.0517,63.79,0,0,0
2026-03-04 22:10:00,21.255,51.191,0.01,445.052,1.9795,62.391,1,0,0
2026-03-04 22:15:00,21.436,49.573,3.641,421.274,1.8696,65.015,1,0,0
2026-03-04 22:20:00,21.248,53.066,1.803,362.801,1.5663,62.904,1,0,0
2026-03-04 22:25:00,21.933,50.387,0.03,442.511,1.8285,60.728,1,0,0
2026-03-04 22:30:00,21.353,50.531,0.034,423.449,1.8058,60.856,1,0,0
2026-03-04 22:35:00,21.824,48.493,0.025,414.884,1.754,60.921,1,0,0
2026-03-04 22:40:00,21.357,50.967,0.019,322.149,1.3778,60.077,1,0,0
2026-03-04 22:45:00,21.312,50.055,0.021,383.837,1.7242,60.043,0,0,0
2026-03-04 22:50:00,21.233,49.283,0.093,373.942,1.6582,59.193,1,0,0
2026-03-04 22:55:00,21.23,49.06,0.011,445.683,2.0037,56.459,1,0,0
2026-03-04 23:00:00,21.796,55.345,0.016,303.16,1.2874,54.774,0,0,0
2026-03-04 23:05:00,20.349,50.138,0.112,326.614,1.5407,56.894,0,0,0
2026-03-04 23:10:00,20.427,48.064,0.041,411.717,1.8439,57.75,0,0,0
2026-03-04 23:15:00,20.906,49.502,0.0,377.894,1.652,55.821,0,0,0
2026-03-04 23:20:00,21.07,50.737,0.051,411.089,1.8356,57.676,0,0,0
2026-03-04 23:25:00,21.276,51.883,0.007,367.357,1.5431,55.208,0,0,0
2026-03-04 23:30:00,21.17,51.965,0.053,371.189,1.4452,56.773,0,0,0
2026-03-04 23:35:00,20.841,52.25,0.025,251.621,1.0455,55.925,0,0,0
2026-03-04 23:40:00,21.305,49.935,0.019,332.27,1.5044,55.236,0,0,0
2026-03-04 23:45:00,21.281,51.77,0.07,337.48,1.4737,51.317,0,0,0
2026-03-04 23:50:00,20.959,49.64,0.044,417.235,1.8031,52.615,0,0,0
2026-03-04 23:55:00,21.206,50.159,0.054,322.141,1.3328,53.892,0,0,0
2026-03-05 00:00:00,21.19,49.678,0.041,364.567,1.4286,51.938,0,0,0
2026-03-05 00:05:00,20.875,49.245,0.019,362.4,1.6896,51.836,0,0,0
2026-03-05 00:10:00,21.293,53.351,0.045,413.606,1.7817,48.401,0,0,0
2026-03-05 00:15:00,21.066,52.724,0.06,342.494,1.4547,52.842,0,0,0
2026-03-05 00:20:00,21.007,53.29,0.033,395.262,1.6648,48.262,0,0,0
2026-03-05 00:25:00,21.502,51.647,0.075,255.816,1.2126,45.947,0,0,0
2026-03-05 00:30:00,20.11,53.018,0.051,260.63,1.2037,47.906,0,0,0
2026-03-05 00:35:00,20.453,48.49,0.035,223.601,0.8948,44.26,0,0,0
2026-03-05 00:40:00,20.517,53.252,,392.166,1.7982,45.807,0,0,0
2026-03-05 00:45:00,20.79,52.053,0.033,385.707,1.6654,50.781,0,0,0
2026-03-05 00:50:00,20.813,52.897,0.0,397.666,1.6801,45.886,0,0,0
2026-03-05 00:55:00,20.36,52.484,0.028,,1.3276,43.834,0,0,0
2026-03-05 01:00:00,20.53,50.053,0.036,316.62,1.3139,45.538,0,0,0
2026-03-05 01:05:00,20.562,49.16,0.02,340.546,1.375,43.684,0,0,0
2026-03-05 01:10:00,21.712,50.6,0.038,426.164,1.915,45.864,0,0,0
2026-03-05 01:15:00,21.473,52.921,0.031,439.446,1.893,42.776,0,0,0
2026-03-05 01:20:00,20.689,53.166,0.049,389.438,1.7426,44.067,0,0,0
2026-03-05 01:25:00,20.698,49.48,0.047,363.447,1.6032,41.497,0,0,0
2026-03-05 01:30:00,20.417,50.191,0.034,418.118,1.8618,46.68,0,0,0
2026-03-05 01:35:00,20.145,50.668,0.0,330.0,1.2711,43.107,0,0,0
2026-03-05 01:40:00,20.767,51.338,0.075,321.94,1.3304,41.712,0,0,0
2026-03-05 01:45:00,20.455,49.538,0.026,335.685,1.505,41.077,0,0,0
2026-03-05 01:50:00,20.772,49.436,0.028,288.261,1.1513,40.28,0,0,0
2026-03-05 01:55:00,20.24,50.52,0.021,331.745,1.4722,39.571,0,0,0
2026-03-05 02:00:00,20.533,52.155,0.018,279.164,1.1025,39.14,0,0,0
2026-03-05 02:05:00,20.853,49.874,0.069,396.219,1.724,42.458,0,0,0
2026-03-05 02:10:00,20.93,51.787,0.065,463.94,2.1459,38.739,1,0,0
2026-03-05 02:15:00,20.951,53.895,0.041,416.829,1.8743,36.01,0,0,0
2026-03-05 02:20:00,20.346,49.638,0.754,247.73,0.929,37.1,0,0,0
2026-03-05 02:25:00,21.112,51.599,0.045,441.044,1.9855,39.894,0,0,0
2026-03-05 02:30:00,20.539,53.802,0.032,249.049,1.2286,37.788,0,0,0
2026-03-05 02:35:00,21.047,51.189,0.025,268.685,1.392,37.638,0,0,0
2026-03-05 02:40:00,20.83,50.891,0.038,299.478,1.3401,39.276,0,0,0
2026-03-05 02:45:00,20.361,53.998,0.019,404.553,1.6498,36.048,0,0,0
2026-03-05 02:50:00,20.741,51.33,0.036,344.016,1.5305,37.864,0,0,0
2026-03-05 02:55:00,20.991,53.845,0.035,317.155,1.5066,35.625,0,0,0
2026-03-05 03:00:00,21.09,52.602,0.045,285.903,1.2281,37.213,0,0,0
2026-03-05 03:05:00,20.839,51.183,,252.729,1.1823,35.495,0,0,0
2026-03-05 03:10:00,21.438,52.632,0.048,484.586,2.0397,35.462,1,0,0
2026-03-05 03:15:00,21.269,52.311,0.007,370.079,1.6388,36.808,0,0,0
2026-03-05 03:20:00,20.843,53.536,0.016,399.38,1.5373,36.464,0,0,0
2026-03-05 03:25:00,21.212,50.673,0.017,345.64,1.4268,34.869,0,0,0
2026-03-05 03:30:00,21.644,51.694,0.003,177.298,0.7704,34.196,0,0,0
2026-03-05 03:35:00,21.672,51.466,0.055,252.94,1.0707,37.099,0,0,0
2026-03-05 03:40:00,20.576,52.799,0.006,345.718,1.3991,35.392,0,0,0
2026-03-05 03:45:00,20.703,49.639,0.013,393.555,1.6711,33.74,1,0,0
2026-03-05 03:50:00,21.568,53.266,0.061,286.875,1.2737,33.177,0,0,0
2026-03-05 03:55:00,20.701,52.223,0.016,255.637,1.1046,35.536,0,0,0
2026-03-05 04:00:00,20.632,48.96,0.025,367.117,1.601,34.025,0,0,0
2026-03-05 04:05:00,20.949,53.449,0.005,338.76,1.5314,33.471,0,0,0
2026-03-05 04:10:00,21.292,55.238,0.051,339.888,1.4503,33.765,0,0,0
2026-03-05 04:15:00,21.135,52.961,0.051,276.112,1.3092,33.987,0,0,0
2026-03-05 04:20:00,20.97,53.664,0.048,319.279,1.309,33.295,0,0,0
2026-03-05 04:25:00,20.99,51.186,0.043,234.615,1.1743,35.096,0,0,0
2026-03-05 04:30:00,21.005,47.976,0.032,299.647,1.3919,35.103,0,0,0
2026-03-05 04:35:00,20.976,47.58,0.017,166.335,0.6947,33.946,0,0,0
2026-03-05 04:40:00,22.113,51.289,0.01,217.695,0.9234,35.157,0,0,0
2026-03-05 04:45:00,21.45,49.694,0.062,284.774,1.2547,33.066,0,0,0
2026-03-05 04:50:00,21.688,49.04,0.049,431.681,1.9248,34.059,0,0,0
2026-03-05 04:55:00,21.24,50.499,0.013,200.547,0.9595,34.513,0,0,0
2026-03-05 05:00:00,21.379,51.644,0.031,229.72,0.8915,34.529,0,0,0
2026-03-05 05:05:00,21.229,47.843,0.022,308.561,1.3766,34.38,0,0,0
2026-03-05 05:10:00,20.586,49.57,0.002,392.469,1.5371,33.971,0,0,0
2026-03-05 05:15:00,21.067,53.014,0.034,399.776,1.724,35.989,1,0,0
2026-03-05 05:20:00,20.952,48.278,0.02,330.773,1.5545,32.286,0,0,0
2026-03-05 05:25:00,20.836,51.695,0.006,272.08,1.0695,32.916,0,0,0
2026-03-05 05:30:00,21.242,49.171,0.0,261.053,1.0071,32.892,0,0,0
2026-03-05 05:35:00,22.163,50.939,0.0,292.141,1.2878,32.739,0,0,0
2026-03-05 05:40:00,21.723,51.843,0.021,249.895,1.1975,30.397,0,0,0
2026-03-05 05:45:00,22.229,51.112,0.028,324.413,1.4365,35.543,0,0,0
2026-03-05 05:50:00,21.962,51.323,0.008,194.708,0.6942,32.054,0,0,0
2026-03-05 05:55:00,22.133,47.521,0.046,330.476,1.3022,33.971,0,0,0
2026-03-05 06:00:00,21.585,51.505,0.028,282.162,1.2346,31.719,0,0,0
2026-03-05 06:05:00,22.125,47.87,0.044,266.663,1.0651,34.93,0,0,0
2026-03-05 06:10:00,22.239,49.776,0.025,281.582,1.2352,32.979,1,0,0
2026-03-05 06:15:00,21.825,49.676,0.01,316.533,1.3919,32.623,1,0,0
2026-03-05 06:20:00,22.266,49.986,0.033,339.825,1.4383,34.799,0,0,0
2026-03-05 06:25:00,22.312,49.62,0.0,260.906,1.2796,33.649,0,0,0
2026-03-05 06:30:00,21.966,47.395,0.043,381.175,1.7045,34.042,1,0,0
2026-03-05 06:35:00,21.81,46.382,0.007,315.977,1.4707,35.375,1,0,0
2026-03-05 06:40:00,21.833,50.28,0.053,361.247,1.6443,36.542,1,0,0
2026-03-05 06:45:00,22.323,48.942,0.022,190.875,0.8179,34.351,0,0,0
2026-03-05 06:50:00,22.453,50.572,0.057,365.343,1.5729,34.338,1,0,0
2026-03-05 06:55:00,22.107,48.319,0.002,378.747,1.6229,36.117,1,0,0
2026-03-05 07:00:00,22.44,45.765,0.013,374.516,1.6828,37.158,1,0,0
2026-03-05 07:05:00,22.677,49.927,0.04,210.715,0.8641,38.821,0,0,0
2026-03-05 07:10:00,22.74,47.416,0.059,240.138,1.1821,35.308,0,0,0
2026-03-05 07:15:00,23.114,48.591,0.072,287.045,1.1884,36.736,0,0,0
2026-03-05 07:20:00,23.065,46.703,0.031,339.43,1.4929,39.285,1,0,0
2026-03-05 07:25:00,22.315,50.72,0.076,238.828,,40.799,0,0,0
2026-03-05 07:30:00,23.302,46.075,0.023,357.903,1.52,36.677,0,0,0
2026-03-05 07:35:00,22.575,46.937,0.057,294.503,1.4542,37.395,1,0,0
2026-03-05 07:40:00,23.174,47.629,0.006,404.84,1.725,39.421,1,0,0
2026-03-05 07:45:00,22.88,45.361,0.041,185.532,0.7823,38.337,0,0,0
2026-03-05 07:50:00,22.76,47.813,0.0,378.691,1.5933,38.429,1,0,0
2026-03-05 07:55:00,22.319,50.011,0.002,380.279,1.6567,40.308,1,0,0
2026-03-05 08:00:00,22.94,46.117,0.042,311.93,1.3481,42.646,1,0,0
2026-03-05 08:05:00,22.502,47.602,0.0,271.725,1.0919,38.748,1,0,0
2026-03-05 08:10:00,23.435,41.833,0.041,229.015,0.9618,43.358,1,0,0
2026-03-05 08:15:00,23.675,46.603,0.053,207.279,0.95,40.654,0,0,0
2026-03-05 08:20:00,22.913,46.001,2.981,363.792,1.6639,42.449,1,0,0
2026-03-05 08:25:00,23.345,44.982,0.006,179.339,0.7817,44.738,0,0,0
2026-03-05 08:30:00,23.033,48.294,0.018,337.719,1.4731,43.269,1,0,0
2026-03-05 08:35:00,23.115,45.652,0.006,249.982,1.058,42.771,1,0,0
2026-03-05 08:40:00,23.653,45.812,0.027,222.141,0.9256,44.738,0,0,0
2026-03-05 08:45:00,23.416,45.346,0.033,265.758,1.0819,43.851,1,0,0
2026-03-05 08:50:00,24.085,42.468,0.022,323.42,1.2816,45.35,1,0,0
2026-03-05 08:55:00,23.354,43.774,0.072,204.035,0.8309,44.724,0,0,0
2026-03-05 09:00:00,23.919,47.436,0.012,260.032,1.2029,46.792,1,0,0
2026-03-05 09:05:00,23.65,41.803,0.065,193.196,0.806,43.884,0,0,0
2026-03-05 09:10:00,23.94,44.117,0.004,177.012,0.7419,44.936,0,0,0
2026-03-05 09:15:00,23.551,44.673,0.032,155.105,0.6451,44.829,0,0,0
2026-03-05 09:20:00,23.735,48.428,0.06,285.928,1.3427,47.35,0,0,0
2026-03-05 09:25:00,23.757,46.571,0.058,205.598,0.8196,45.637,0,0,0
2026-03-05 09:30:00,23.549,44.084,0.019,103.343,0.4715,47.395,0,0,0
2026-03-05 09:35:00,24.118,47.334,0.044,189.268,0.8174,47.278,0,0,0
2026-03-05 09:40:00,24.157,43.554,0.041,,1.1923,51.669,0,0,0
2026-03-05 09:45:00,24.181,46.605,0.017,179.922,0.8018,48.478,0,0,0
